

Time, Pressure, T2
234407,99.71,46.00

234609,99.71,46.00

234811,99.71,46.00

235012,99.71,46.00

235213,99.71,46.00

235415,99.71,46.00

235617,96.77,46.00

235817,99.71,46.00

236019,99.71,46.00

236221,99.71,46.00

236422,99.71,46.00

236623,99.71,46.00

236825,99.71,46.00

237027,99.71,46.00

237228,99.71,46.00

237429,99.71,46.00

237631,99.71,46.00

237833,99.71,46.00

238033,99.71,46.00

238235,99.71,46.00

238437,99.71,46.00

238638,99.71,46.00

238839,99.71,46.00

239041,99.71,46.00

239243,99.71,46.00

239443,99.71,46.00

239645,99.71,46.00

239847,99.71,46.00

240049,99.71,46.00

240249,99.71,46.00

240451,99.71,46.00

240653,99.71,46.00

240854,99.71,46.00

241055,99.71,46.00

241257,99.71,46.00

241459,99.71,46.00

241659,99.71,46.00

241861,99.71,45.75

242063,96.77,45.75

242265,96.77,46.00

242465,99.71,46.00

242667,99.71,46.00

242869,99.71,46.00

243070,99.71,46.00

243271,99.71,46.00

243473,99.71,46.00

243675,99.71,46.00

243875,99.71,46.00

244077,99.71,46.00

244279,96.77,46.00

244481,99.71,46.00

244681,99.71,46.00

244883,99.71,46.00

245085,99.71,46.00

245286,99.71,46.00

245487,99.71,46.00

245689,99.71,46.00

245891,99.71,46.00

246092,99.71,46.00

246293,99.71,46.00

246495,99.71,46.00

246696,99.71,46.00

246897,99.71,46.00

247099,99.71,45.75

247301,99.71,45.75

247502,96.77,46.00

247703,99.71,46.00

247905,99.71,46.00

248107,99.71,46.00

248308,99.71,46.00

248509,99.71,46.00

248711,99.71,46.00

248912,99.71,45.75

249114,99.71,45.75

249315,96.77,46.00

249517,99.71,45.75

249718,99.71,46.00

249919,99.71,45.75

250121,99.71,45.75

250322,99.71,45.75

250524,99.71,45.75

250725,99.71,46.00

250927,99.71,45.75

251128,99.71,46.00

251330,99.71,45.75

251531,99.71,45.75

251732,99.71,45.75

251934,99.71,45.75

252136,99.71,45.75

252337,99.71,45.75

252538,99.71,45.75

252740,99.71,45.75

252942,99.71,45.75

253143,99.71,45.75

253344,99.71,45.75

253546,99.71,45.75

